collection,title,date,description,type,spatial,subject,source,identifier,file
NYS Teachers' Association,Undated,Undated,"New York State Teachers' Association

Membership in a strong, active, efficient organization of the workers in our branch of professional service is a source of inspiration and of a feeling of independence. Every teacher worthy of the name wants to do her everyday class-room work just as well as it can be done, and attendance at Association meetings will help her do it.

The teacher also desires to participate in more general community and civic activities. The Association affords a medium throu...",Text,,New York State Teachers Association Membership Information,NYS Teachers' Association Proceedings,S0036-019,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_0662.jpeg
NYS Teachers' Association,Undated,Undated,"[handwritten:]  
5293  
NYSTA  
History  
Proceedings  
Bound Volume  
1900-03  ",Text,,NYSTA History Proceedings Bound Volume 1900-03,NYS Teachers' Association Proceedings,S0042,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_0663.jpeg
NYS Teachers' Association,"Undated — Cliff Haven, New York",Undated,"Proceedings of the  
New York State Teachers'  
Association  

[Fifty-Eighth Annual Meeting]  
At Cliff Haven, New York  
July First, Second and Third  
Nineteen Hundred and Three  

Edited by  
Richard A. Searing,  
Secretary N.Y.S.T. Association  

[stamp: New York State Teachers' Association]",Text,"Cliff Haven, New York","Proceedings of the New York State Teachers' Association; Cliff Haven, New York",NYS Teachers' Association Proceedings,S0044-010,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_0680.jpeg
NYS Teachers' Association,Undated,Undated,"PROCEEDINGS  
OF THE  
New York State Teachers' Association.  

FIFTY-SIXTH ANNUAL MEETING  
AT  
BUFFALO, N. Y.,  
July 5 and 6, 1901.  

BUFFALO :  
A. T. Brown Printing House.  
1901.  

[stamp: New York State Teachers' Association]

---

CONTENTS.

General Meetings, ........................... PAGE
President's Address, ......................... 5
Dr. Walsh's Address, ......................... 5
Dr. Putnam's Address, ....................... 6
Committee Appointments, .................... 9
Ele...",Text,,Proceedings of the New York State Teachers' Association,NYS Teachers' Association Proceedings,S0044,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_0681.jpeg
NYS Teachers' Association,Undated,Undated,"The image provided is a page from a document discussing the significance and scale of schools in a typical Midwestern city during the 1800s-1900s. The left side of the page features an illustration with the caption ""SCHOOLS ARE BIG BUSINESS,"" depicting a bustling school scene with students, teachers, and a building that appears to be a school. The right side of the page contains the main text, which is transcribed below following the specified rules.

---

**SCHOOLS ARE BIG BUSINESS**

For examp...",Text,,Schools as Big Business,NYS Teachers' Association Proceedings,S0045,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_0685.jpeg
NYS Teachers' Association,"Undated — Fort William Henry Hotel, Fort Edward, N.Y.",Undated,"```
C.V. Cobb Jan. '84

PROCEEDINGS
OF THE
THIRTY-EIGHTH ANNUAL MEETING
OF THE
NEW YORK STATE
TEACHERS' ASSOCIATION
HELD IN THE PARLORS OF THE
FORT WILLIAM HENRY HOTEL,
AT
LAKE GEORGE, N. Y., JULY 5, 6 AND 7, 1883

FORT EDWARD, N. Y.:
ADVERTISER STEAM JOB PRINTING HOUSE,
1883.
```",Text,"Fort William Henry Hotel, Fort Edward, N.Y.","Proceedings of the Thirty-Eighth Annual Meeting of the New York State Teachers' Association; Fort William Henry Hotel, Fort Edward, N.Y.",NYS Teachers' Association Proceedings,S0046-18,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_0726.jpeg
NYS Teachers' Association,Undated,Undated,"```
STATE TEACHERS' ASSOCIATION. 47

TUESDAY EVENING.

Hon. ANDREW S. DRAPER addressed the Association on the

ORIGIN AND DEVELOPMENT OF THE NEW YORK COMMON SCHOOL SYSTEM.

MR. PRESIDENT AND LADIES AND GENTLEMEN OF THE NEW YORK STATE TEACHERS' ASSOCIATION: If we are loyal sons and daughters of the Empire State, we know what are commonly considered the leading facts in her history. We can recount the chief and prominent incidents in her first settlement, and her wonderful development from the tim...",Text,,Address by Andrew S. Draper to the New York State Teachers' Association,NYS Teachers' Association Proceedings,S0050,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_0771.jpeg
NYS Teachers' Association,Undated,Undated,"```
History of the New York State Teachers' Association
by Hyland C. Kirk

At a meeting of the Albany County Teachers' Association held March 29th
instant, a motion was made favoring the organization of a Teachers'
Association at the Albany County Teachers' Association Convention. This
resolution was strongly endorsed by the Hon. W. Valentine, Salen Town,
Salem, State Convention. A committee consisting of E. Freeman, J. L.
Chapman, and A. Patch, was appointed to correspond with teachers and make...",Text,,Minutes of New York State Teachers Association,NYS Teachers' Association Proceedings,S0015,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_3338.jpeg
NYS Teachers' Association,Undated,Undated,"346-18

---

**New York State Teachers' Association**

**PROGRAMME OF GENERAL MEETINGS**

---

**Wednesday Evening, June 30, 1897, 8 o'clock.**

Preliminary Meeting for Organization.

Music—Boys' Orchestra from Grammar School No. 77. Leader, Louis Roeder.

Address of Welcome to the Association.

Hon. William L. Strong, Mayor of New York City.

Address of Welcome to Teachers.

JOHN JASPER, City Superintendent of the Schools of New York.

Response by the President.

Address.

CHARLES BUCKLEY HUBBE...",Text,,Archival Document Label,NYS Teachers' Association Proceedings,S0021,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_3364.jpeg
NYS Teachers' Association,"Undated — New York, N.Y.",Undated,"**HISTORIC REGIONS**

Are delightfully reached by the Fast Handsome Steamers of the Old Dominion Line

SAILING EVERY WEEK-DAY FROM NEW YORK...

FOR Old Point Comfort, Norfolk and Richmond, Va.

A SHORT AND REFRESHING SEA TRIP.

Send for Illustrated Literature

[illegible]

[stamp: ST. LUKE'S CHURCH AT SMITHFIELD, ISLE OF WIGHT COUNTY, VA. ERECTED IN 1632]

OLD DOMINION S. S. CO.,

Pier 26, N. R., New York.

W. L. GUILLAUD, VICE-PRESIDENT AND TRAFFIC MANAGER.

---

**Recent Books for Teachers.**
...",Text,"New York, N.Y.","New York State Teachers Association Historic Regions Advertisement; New York, N.Y.",NYS Teachers' Association Proceedings,S0024,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_3376.jpeg
NYS Teachers' Association,Undated,Undated,"```
19
NEW YORK STATE TEACHERS' ASSOCIATION.

National Summer School
GLENS FALLS, N.Y.

Beginning July 20th, 1897.

CIRCULARS will be sent free to any one on application. They will also be found at the Meeting of the State Teachers' Association. Excursion fare from New York to Glens Falls and return will be $8.88. The same for Niagara Falls or Buffalo, $13.85.

The work of this school embraces a Department of Professional Training with such instructors as Dr. Richard G. Aldrich, Dr. Edgar C. Boo...",Text,,National Summer School Advertisement,NYS Teachers' Association Proceedings,S0026,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_3378.jpeg
NYS Teachers' Association,"Undated — New York, New York",Undated,"```
NEW YORK STATE TEACHERS' ASSOCIATION

RANDOLPH, MASS., APRIL 19, 1897.

THE NEW YORK STATE TEACHERS' ASSOCIATION:
It would give me great pleasure to con- 
trive an opportunity even to New 
Yorkers to cover ground that is surely ex- 
cept from car windows once a year and then 
imperfectly. The Coaches will leave the College 
at 8 o'clock on 
TUESDAY, JULY 1, 
making the trip, as outlined on another page, 
returning to the Grand Union Hotel at 6 o'clock. 
Tickets are $2.00, and they must be 
s...",Text,"New York, New York","New York State Teachers Association Tools for Manual Training Schools; New York, New York",NYS Teachers' Association Proceedings,S0026-002,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_3379.jpeg
NYS Teachers' Association,"Undated — New York, New York",Undated,"```
NEW YORK STATE TEACHERS' ASSOCIATION

RANDOLPH, Mass., April 19, 1857.

TO THE NEW YORK STATE TEACHERS' ASSOCIATION:

It would give me great pleasure to contribute something of more value, but my time is so occupied at present, that I must confine myself to the earnest expression of my interest in your work. Please accept my best wishes for continued success and prosperity.

Yours very sincerely,

MARY E. WILKINS.

---

THE TALLY-HO TRIP

Will afford splendid opportunity even to New Yorkers ...",Text,"New York, New York","New York State Teachers Association Newsletter; New York, New York",NYS Teachers' Association Proceedings,S0026-04,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_3381.jpeg
NYS Teachers' Association,"Undated — New York, N.Y.",Undated,"```
19
NEW YORK STATE TEACHERS' ASSOCIATION.

National Summer School
GLENS FALLS, N.Y.

Beginning July 20th, 1897.

CIRCULARS will be sent free to any one on application. They will also be found at the Meeting of the State Teachers' Association. Excursion fare from New York to Glens Falls and return will be $8.88. The same for Niagara Falls or Buffalo, $13.85.

The work of this school embraces a Department of Professional Training with such instructors as Dr. Richard G. Aldrich, Dr. Edgar C. Boo...",Text,"New York, N.Y.","National Summer School Advertisement; New York, N.Y.",NYS Teachers' Association Proceedings,S0026,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_3382.jpeg
NYS Teachers' Association,Undated,Undated,"[Page from a historical document, likely a yearbook or directory of the New York State Teachers Association, featuring four black-and-white portraits of men with accompanying text.]

---

**NEW YORK STATE TEACHERS ASSOCIATION**

---

**George H. Walden, Rochester, N.Y.**  
State Executive Committee.

---

**John T. Nicholson, Secretary Local Committee.**

---

**Alfred T. Schaeffer, Assistant Superintendent of Schools, Chairman Committee on Music.**

---

**Warren B. Greenison, Principal Erasmus...",Text,,New York State Teachers Association Members,NYS Teachers' Association Proceedings,S0026-06,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_3384.jpeg
NYS Teachers' Association,Undated — New York State,Undated,"```
19
NEW YORK STATE TEACHERS' ASSOCIATION.

National Summer School
GLENS FALLS, N.Y.

Beginning July 20th, 1897.

CIRCULARS will be sent free to any one on application. They will also be found at the Meeting of the State Teachers' Association. Excursion fare from New York to Glens Falls and return will be $8.88. The same for Niagara Falls or Buffalo, $13.85.

The work of this school embraces a Department of Professional Training with such instructors as Dr. Richard G. Aldrich, Dr. Edgar C. Boo...",Text,New York State,National Summer School Advertisement; New York State,NYS Teachers' Association Proceedings,S0026,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_3385.jpeg
NYS Teachers' Association,Undated — New York,Undated,"```
NEW YORK STATE TEACHERS' ASSOCIATION

26

Excursion Route

ON FRIDAY, JULY 20, 1897
at 12 M. the excursion party will leave Normal College walk one block to 3d Ave. and board the special train in waiting at the 6th Street station. The boat will leave Pier (New) No. 1, North River, at 1 P.M. The trip will include a sail up the Hudson River to Grant's Tomb, passing various points of interest such as Castle Garden, Staten Island, the Narrows, Coney Island, etc., returning to the city by the way...",Text,New York,New York State Teachers Association Excursion Route; New York,NYS Teachers' Association Proceedings,S0026_09,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_3387.jpeg
NYS Teachers' Association,"Undated — New York, New York",Undated,"[Page 31 of the New York State Teachers Association publication]

H.C.F. KOCH & CO.,
125th Street, Bet. Lenox & 7th Ave.
UPPER NEW YORK.
The largest Department Store in
64 Separate and Distinct Departments
all under One Roof

Are now offering Exceptional Value in
LADIES', MISSSES AND CHILDREN'S
SUITS, SHIRT WAISTS, UNDERWEAR,
HOSIERY AND UNDERWEAR, BOOTS AND SHOES, MEN'S OUTFITTING, Etc., Etc.

Silk Lawn and Organic
Silk, Lisie and Cotton
Fine Muslin and Cambrie

[stamp: New York State Teachers ...",Text,"New York, New York","Advertisements from a New York State Teachers Association publication; New York, New York",NYS Teachers' Association Proceedings,S0026-13,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_3391.jpeg
NYS Teachers' Association,Undated,Undated,"```
19
NEW YORK STATE TEACHERS' ASSOCIATION.

National Summer School
GLENS FALLS, N.Y.

Beginning July 20th, 1897.

CIRCULARS will be sent free to any one on application. They will also be found at the Meeting of the State Teachers' Association. Excursion fare from New York to Glens Falls and return will be $8.88. The same for Niagara Falls or Buffalo, $13.85.

The work of this school embraces a Department of Professional Training with such instructors as Dr. Richard G. Aldrich, Dr. Edgar C. Boo...",Text,,National Summer School Advertisement,NYS Teachers' Association Proceedings,S0026,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_3392.jpeg
NYS Teachers' Association,Undated,Undated,"```
19
NEW YORK STATE TEACHERS' ASSOCIATION.

National Summer School
GLENS FALLS, N.Y.

Beginning July 20th, 1897.

CIRCULARS will be sent free to any one on application. They will also be found at the Meeting of the State Teachers' Association. Excursion fare from New York to Glens Falls and return will be $8.88. The same for Niagara Falls or Buffalo, $13.85.

The work of this school embraces a Department of Professional Training with such instructors as Dr. Richard G. Aldrich, Dr. Edgar C. Boo...",Text,,National Summer School Advertisement,NYS Teachers' Association Proceedings,S0026,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_3393.jpeg
NYS Teachers' Association,Undated,Undated,"```
NYSTA ACTION LINE
from Catherine O.C. Barnett, President
NEW YORK STATE TEACHERS ASSOCIATION

March 14, 1969, Vol II, No. 10

With the Legislature aiming to close baster, the school aid issue will soon come to a head. The public has not yet fully realized the full impact of Governor Rockefeller's recommended cutbacks in school aid. Host citizens do not understand that all the money for school districts included in the governor's 1969-70 state year budget is money under the school aid program...",Text,,NYSTA Action Line - School Aid Issue Discussion,NYS Teachers' Association Proceedings,S0030-6,https://raw.githubusercontent.com/zmuhls/csa/main/raw/scans/img/IMG_3425.jpeg
